id,invoice_id,tanggal_transaksi,customer_id,nama_pelanggan,jenis_kelamin,umur_pelanggan,product_id,quantity,jenis_pembayaran,jenis_pesanan,nama_produk,kategori_produk,jenis_produk,harga_produk,total_penjualan,tipe_pembayaran,diskon,total_pembayaran
676,676,1/12/22,49,Dedi Surya,M,33,2,1,QRIS-SHOPEEPAY,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
677,677,5/3/22,47,Hendra Prabowo,M,42,6,3,QRIS-DANA,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,27000,QRIS,1350,25650
678,678,3/23/22,18,Lusi Aulia,F,23,1,2,QRIS-DANA,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
679,679,3/16/22,18,Lusi Aulia,F,23,1,3,QRIS-GOPAY,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
680,680,6/27/22,54,Maya Kurnia,F,26,14,1,QRIS-GOPAY,Delivery,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,12000,QRIS,600,11400
681,681,2/26/22,20,Desi Kusuma,F,24,18,3,QRIS-OTHERS,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,36000,QRIS,1800,34200
682,682,1/29/22,54,Maya Kurnia,F,26,3,2,QRIS-DANA,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
683,683,4/1/22,76,Ria Indriani,F,32,4,3,QRIS-GOPAY,Dine-In,Indomie Goreng Aceh,makanan,mie-goreng,9000,27000,QRIS,1350,25650
684,684,1/10/22,40,Eka Kusuma,F,24,17,1,QRIS-DANA,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
685,685,4/3/22,76,Ria Indriani,F,32,15,1,CASH,Dine-In,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,CASH,0,12000
686,686,5/18/22,9,Iwan Surya,M,33,10,3,QRIS-GOPAY,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,36000,QRIS,1800,34200
687,687,5/11/22,31,Wawan Nugroho,M,38,3,1,QRIS-SHOPEEPAY,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
688,688,3/28/22,52,Anita Wulandari,F,30,16,3,CASH,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,CASH,0,36000
689,689,1/30/22,22,Erni Rahmawati,F,31,17,1,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
690,690,2/3/22,55,Dhani Hartanto,M,37,17,1,QRIS-OVO,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
691,691,2/22/22,52,Anita Wulandari,F,30,8,1,QRIS-OVO,Dine-In,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,9000,QRIS,450,8550
692,692,1/26/22,100,Ika Kusuma,F,24,1,3,QRIS-GOPAY,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
693,693,2/26/22,84,Ana Rosita,F,24,2,2,CASH,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,24000,CASH,0,24000
694,694,1/10/22,17,Eko Susanto,M,29,2,1,QRIS-GOPAY,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
695,695,4/21/22,13,Wahyu Putra,M,34,6,1,QRIS-OVO,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,9000,QRIS,450,8550
696,696,6/5/22,8,Diah Lestari,F,27,9,2,QRIS-DANA,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,18000,QRIS,900,17100
697,697,2/25/22,92,Lia Wulandari,F,30,13,1,CASH,Delivery,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,12000,CASH,0,12000
698,698,8/25/22,19,Budi Pratama,M,41,1,3,QRIS-DANA,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
699,699,6/17/22,95,Aldi Hartanto,M,37,13,2,QRIS-OTHERS,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,24000,QRIS,1200,22800
700,700,4/28/22,81,Ricky Wijaya,M,28,18,1,QRIS-SHOPEEPAY,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,12000,QRIS,600,11400
701,701,7/20/22,33,Reza Putra,M,34,1,2,QRIS-SHOPEEPAY,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
702,702,6/23/22,41,Gilang Wijaya,M,28,6,1,CASH,Delivery,Indomie Goreng Pedas,makanan,mie-goreng,9000,9000,CASH,0,9000
703,703,7/14/22,26,Ani Susanti,F,29,11,3,QRIS-DANA,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,36000,QRIS,1800,34200
704,704,8/29/22,27,Adit Prabowo,M,42,6,3,CASH,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,27000,CASH,0,27000
705,705,1/9/22,5,Agus Setiawan,M,35,17,2,QRIS-OVO,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
706,706,3/8/22,32,Dewi Wulandari,F,30,3,1,QRIS-DANA,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
707,707,1/2/22,19,Budi Pratama,M,41,6,3,QRIS-OVO,Delivery,Indomie Goreng Pedas,makanan,mie-goreng,9000,27000,QRIS,1350,25650
708,708,8/2/22,78,Sinta Aulia,F,23,3,2,QRIS-OTHERS,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
709,709,6/27/22,41,Gilang Wijaya,M,28,9,3,CASH,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,27000,CASH,0,27000
710,710,6/7/22,10,Tia Sari,F,22,17,2,QRIS-DANA,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
711,711,2/11/22,95,Aldi Hartanto,M,37,6,1,QRIS-GOPAY,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,9000,QRIS,450,8550
712,712,2/4/22,67,Prima Prabowo,M,42,15,1,CASH,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,CASH,0,12000
713,713,7/17/22,45,Arif Setiawan,M,35,5,1,CASH,Dine-In,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,9000,CASH,0,9000
714,714,5/30/22,21,Guntur Wijaya,M,28,17,1,QRIS-OTHERS,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
715,715,7/26/22,68,Putri Lestari,F,27,2,2,QRIS-SHOPEEPAY,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,24000,QRIS,1200,22800
716,716,4/5/22,76,Ria Indriani,F,32,15,1,QRIS-DANA,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,QRIS,600,11400
717,717,5/30/22,31,Wawan Nugroho,M,38,16,3,QRIS-OVO,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
718,718,7/10/22,97,Imam Susanto,M,29,10,1,QRIS-SHOPEEPAY,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,12000,QRIS,600,11400
719,719,2/15/22,25,Fajar Setiawan,M,35,11,3,QRIS-GOPAY,Delivery,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,36000,QRIS,1800,34200
720,720,3/23/22,89,Feri Surya,M,33,5,1,QRIS-SHOPEEPAY,Dine-In,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,9000,QRIS,450,8550
721,721,3/18/22,51,Rahmat Nugroho,M,38,3,3,QRIS-GOPAY,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,36000,QRIS,1800,34200
722,722,6/7/22,85,Faiz Setiawan,M,35,10,2,QRIS-OVO,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
723,723,2/5/22,20,Desi Kusuma,F,24,12,2,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,24000,QRIS,1200,22800
724,724,5/30/22,39,Ilham Pratama,M,41,16,1,QRIS-OVO,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,12000,QRIS,600,11400
725,725,6/13/22,40,Eka Kusuma,F,24,7,1,QRIS-GOPAY,Delivery,Indomie Goreng Rendang,makanan,mie-goreng,9000,9000,QRIS,450,8550
726,726,2/26/22,5,Agus Setiawan,M,35,6,3,CASH,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,27000,CASH,0,27000
727,727,2/18/22,48,Wulan Lestari,F,27,5,2,QRIS-GOPAY,Delivery,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,18000,QRIS,900,17100
728,728,5/2/22,65,Edi Setiawan,M,35,7,1,QRIS-GOPAY,Delivery,Indomie Goreng Rendang,makanan,mie-goreng,9000,9000,QRIS,450,8550
729,729,6/9/22,13,Wahyu Putra,M,34,5,1,QRIS-SHOPEEPAY,Dine-In,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,9000,QRIS,450,8550
730,730,3/14/22,88,Mega Lestari,F,27,18,1,QRIS-OVO,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,12000,QRIS,600,11400
731,731,1/21/22,67,Prima Prabowo,M,42,18,1,QRIS-DANA,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,12000,QRIS,600,11400
732,732,1/25/22,79,Fahri Pratama,M,41,2,1,QRIS-OTHERS,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
733,733,4/9/22,1,Andi Wijaya,M,25,1,3,QRIS-DANA,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
734,734,7/2/22,2,Ratna Dewi,F,28,12,3,QRIS-GOPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,36000,QRIS,1800,34200
735,735,4/4/22,4,Fitri Ayu,F,24,12,2,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,24000,QRIS,1200,22800
736,736,4/8/22,96,Lala Indriani,F,32,18,3,CASH,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,36000,CASH,0,36000
737,737,3/27/22,12,Yanti Wulandari,F,30,2,2,QRIS-OVO,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,24000,QRIS,1200,22800
738,738,3/30/22,52,Anita Wulandari,F,30,5,3,CASH,Dine-In,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,27000,CASH,0,27000
739,739,6/11/22,42,Eni Rahmawati,F,31,11,3,QRIS-OVO,Delivery,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,36000,QRIS,1800,34200
740,740,4/19/22,26,Ani Susanti,F,29,16,3,QRIS-DANA,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
741,741,7/21/22,23,Ridwan Santoso,M,33,15,3,CASH,Dine-In,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,36000,CASH,0,36000
742,742,6/22/22,30,Vita Sari,F,22,18,2,QRIS-SHOPEEPAY,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,24000,QRIS,1200,22800
743,743,4/8/22,7,Harry Prabowo,M,42,5,3,QRIS-GOPAY,Dine-In,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,27000,QRIS,1350,25650
744,744,8/25/22,20,Desi Kusuma,F,24,14,1,QRIS-GOPAY,Delivery,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,12000,QRIS,600,11400
745,745,5/6/22,85,Faiz Setiawan,M,35,1,3,QRIS-OTHERS,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
746,746,7/5/22,29,Doni Surya,M,33,6,3,QRIS-OVO,Delivery,Indomie Goreng Pedas,makanan,mie-goreng,9000,27000,QRIS,1350,25650
747,747,8/22/22,82,Tika Rahmawati,F,31,10,1,QRIS-OVO,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,12000,QRIS,600,11400
748,748,7/21/22,3,Daniel Santoso,M,31,12,2,CASH,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,24000,CASH,0,24000
749,749,5/7/22,81,Ricky Wijaya,M,28,14,1,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,12000,QRIS,600,11400
750,750,4/23/22,50,Sari Sari,F,22,13,1,QRIS-GOPAY,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,12000,QRIS,600,11400
751,751,7/23/22,34,Indah Kurnia,F,26,16,1,QRIS-OVO,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,12000,QRIS,600,11400
752,752,3/25/22,75,Irvan Hartanto,M,37,16,1,QRIS-DANA,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,12000,QRIS,600,11400
753,753,4/29/22,39,Ilham Pratama,M,41,11,2,CASH,Dine-In,Indomie Rasa Empal Gentong,makanan,mie-kuah,12000,24000,CASH,0,24000
754,754,8/28/22,4,Fitri Ayu,F,24,2,3,QRIS-OVO,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,36000,QRIS,1800,34200
755,755,3/23/22,92,Lia Wulandari,F,30,2,3,QRIS-OTHERS,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,36000,QRIS,1800,34200
756,756,4/25/22,40,Eka Kusuma,F,24,17,1,QRIS-GOPAY,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
757,757,3/2/22,77,Yoga Susanto,M,29,10,2,QRIS-OTHERS,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
758,758,8/6/22,75,Irvan Hartanto,M,37,7,3,QRIS-OTHERS,Dine-In,Indomie Goreng Rendang,makanan,mie-goreng,9000,27000,QRIS,1350,25650
759,759,6/8/22,30,Vita Sari,F,22,17,3,QRIS-OTHERS,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
760,760,7/14/22,56,Devi Indriani,F,32,17,3,QRIS-GOPAY,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
761,761,7/15/22,32,Dewi Wulandari,F,30,16,3,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
762,762,6/14/22,58,Shinta Aulia,F,23,15,1,QRIS-OVO,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,QRIS,600,11400
763,763,3/19/22,4,Fitri Ayu,F,24,1,3,QRIS-GOPAY,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
764,764,4/10/22,92,Lia Wulandari,F,30,9,2,CASH,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,18000,CASH,0,18000
765,765,1/8/22,75,Irvan Hartanto,M,37,6,1,QRIS-GOPAY,Delivery,Indomie Goreng Pedas,makanan,mie-goreng,9000,9000,QRIS,450,8550
766,766,6/14/22,69,Rizki Surya,M,33,16,3,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
767,767,6/12/22,12,Yanti Wulandari,F,30,10,2,QRIS-OVO,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
768,768,7/7/22,1,Andi Wijaya,M,25,16,3,QRIS-SHOPEEPAY,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
769,769,8/6/22,20,Desi Kusuma,F,24,9,1,CASH,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,9000,CASH,0,9000
770,770,6/11/22,51,Rahmat Nugroho,M,38,7,3,CASH,Delivery,Indomie Goreng Rendang,makanan,mie-goreng,9000,27000,CASH,0,27000
771,771,1/27/22,43,Ahmad Santoso,M,33,2,2,QRIS-SHOPEEPAY,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,24000,QRIS,1200,22800
772,772,4/19/22,48,Wulan Lestari,F,27,14,2,QRIS-DANA,Dine-In,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,24000,QRIS,1200,22800
773,773,8/28/22,56,Devi Indriani,F,32,13,1,QRIS-OVO,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,12000,QRIS,600,11400
774,774,6/7/22,3,Daniel Santoso,M,31,5,2,QRIS-OTHERS,Delivery,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,18000,QRIS,900,17100
775,775,2/15/22,19,Budi Pratama,M,41,10,3,QRIS-OVO,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,36000,QRIS,1800,34200
776,776,8/25/22,85,Faiz Setiawan,M,35,10,1,QRIS-OTHERS,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,12000,QRIS,600,11400
777,777,8/12/22,14,Rika Kurnia,F,26,16,2,QRIS-DANA,Delivery,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,24000,QRIS,1200,22800
778,778,7/24/22,75,Irvan Hartanto,M,37,13,2,QRIS-OVO,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,24000,QRIS,1200,22800
779,779,7/24/22,52,Anita Wulandari,F,30,17,3,QRIS-DANA,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
780,780,7/25/22,49,Dedi Surya,M,33,12,1,QRIS-DANA,Delivery,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,12000,QRIS,600,11400
781,781,8/12/22,8,Diah Lestari,F,27,7,1,QRIS-SHOPEEPAY,Dine-In,Indomie Goreng Rendang,makanan,mie-goreng,9000,9000,QRIS,450,8550
782,782,4/20/22,76,Ria Indriani,F,32,3,2,QRIS-OTHERS,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
783,783,8/3/22,99,Bambang Pratama,M,41,15,1,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,QRIS,600,11400
784,784,7/15/22,52,Anita Wulandari,F,30,15,2,CASH,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,24000,CASH,0,24000
785,785,1/1/22,2,Ratna Dewi,F,28,4,3,QRIS-OVO,Delivery,Indomie Goreng Aceh,makanan,mie-goreng,9000,27000,QRIS,1350,25650
786,786,6/21/22,28,Nur Lestari,F,27,13,3,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,36000,QRIS,1800,34200
787,787,1/23/22,1,Andi Wijaya,M,25,5,3,QRIS-GOPAY,Delivery,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,27000,QRIS,1350,25650
788,788,4/29/22,53,Arief Putra,M,34,3,2,QRIS-OVO,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
789,789,5/17/22,32,Dewi Wulandari,F,30,3,1,QRIS-OVO,Dine-In,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
790,790,6/19/22,76,Ria Indriani,F,32,15,2,QRIS-GOPAY,Delivery,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
791,791,7/17/22,42,Eni Rahmawati,F,31,9,3,QRIS-OTHERS,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,27000,QRIS,1350,25650
792,792,7/10/22,55,Dhani Hartanto,M,37,7,2,QRIS-SHOPEEPAY,Dine-In,Indomie Goreng Rendang,makanan,mie-goreng,9000,18000,QRIS,900,17100
793,793,6/23/22,26,Ani Susanti,F,29,4,1,QRIS-OVO,Delivery,Indomie Goreng Aceh,makanan,mie-goreng,9000,9000,QRIS,450,8550
794,794,2/8/22,41,Gilang Wijaya,M,28,12,1,CASH,Delivery,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,12000,CASH,0,12000
795,795,4/11/22,55,Dhani Hartanto,M,37,10,1,CASH,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,12000,CASH,0,12000
796,796,1/12/22,84,Ana Rosita,F,24,8,1,QRIS-SHOPEEPAY,Delivery,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,9000,QRIS,450,8550
797,797,2/8/22,91,Andri Nugroho,M,38,4,3,QRIS-DANA,Dine-In,Indomie Goreng Aceh,makanan,mie-goreng,9000,27000,QRIS,1350,25650
798,798,7/29/22,84,Ana Rosita,F,24,17,3,QRIS-OTHERS,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
799,799,1/17/22,39,Ilham Pratama,M,41,6,2,QRIS-SHOPEEPAY,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,18000,QRIS,900,17100
800,800,6/14/22,2,Ratna Dewi,F,28,2,2,QRIS-SHOPEEPAY,Delivery,Indomie Ayam Spesial,makanan,mie-kuah,12000,24000,QRIS,1200,22800
801,801,3/8/22,29,Doni Surya,M,33,15,1,QRIS-DANA,Dine-In,Indomie Rasa Soto Betawi,makanan,mie-kuah,12000,12000,QRIS,600,11400
802,802,4/8/22,25,Fajar Setiawan,M,35,5,3,QRIS-GOPAY,Delivery,Indomie Goreng Cabe Ijo,makanan,mie-goreng,9000,27000,QRIS,1350,25650
803,803,8/15/22,14,Rika Kurnia,F,26,17,1,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,QRIS,600,11400
804,804,8/13/22,58,Shinta Aulia,F,23,1,1,QRIS-GOPAY,Delivery,indomie Ayam Bawang,makanan,mie-kuah,12000,12000,QRIS,600,11400
805,805,6/29/22,7,Harry Prabowo,M,42,13,1,QRIS-OTHERS,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,12000,QRIS,600,11400
806,806,5/3/22,20,Desi Kusuma,F,24,14,3,QRIS-OVO,Delivery,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,36000,QRIS,1800,34200
807,807,2/12/22,82,Tika Rahmawati,F,31,13,1,QRIS-DANA,Delivery,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,12000,QRIS,600,11400
808,808,1/3/22,5,Agus Setiawan,M,35,9,3,QRIS-OTHERS,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,27000,QRIS,1350,25650
809,809,8/19/22,32,Dewi Wulandari,F,30,8,3,CASH,Dine-In,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,27000,CASH,0,27000
810,810,1/11/22,73,Dwi Putra,M,34,6,2,QRIS-DANA,Dine-In,Indomie Goreng Pedas,makanan,mie-goreng,9000,18000,QRIS,900,17100
811,811,3/6/22,29,Doni Surya,M,33,13,3,CASH,Dine-In,Indomie Rasa Sop Buntut,makanan,mie-kuah,12000,36000,CASH,0,36000
812,812,1/6/22,42,Eni Rahmawati,F,31,14,1,CASH,Delivery,Indomie Rasa Soto Banjar Limau Kuit,makanan,mie-kuah,12000,12000,CASH,0,12000
813,813,4/7/22,27,Adit Prabowo,M,42,12,3,QRIS-SHOPEEPAY,Dine-In,Indomie Rasa Mi Kocok Bandung,makanan,mie-kuah,12000,36000,QRIS,1800,34200
814,814,3/3/22,50,Sari Sari,F,22,3,1,CASH,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,CASH,0,12000
815,815,1/11/22,32,Dewi Wulandari,F,30,8,1,QRIS-DANA,Delivery,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,9000,QRIS,450,8550
816,816,4/19/22,34,Indah Kurnia,F,26,16,3,QRIS-OVO,Dine-In,Indomie Rasa Soto Lamongan,makanan,mie-kuah,12000,36000,QRIS,1800,34200
817,817,5/2/22,57,Feri Susanto,M,29,3,1,QRIS-SHOPEEPAY,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
818,818,1/25/22,29,Doni Surya,M,33,4,2,QRIS-GOPAY,Delivery,Indomie Goreng Aceh,makanan,mie-goreng,9000,18000,QRIS,900,17100
819,819,3/3/22,64,Ina Rosita,F,24,3,2,QRIS-OVO,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,24000,QRIS,1200,22800
820,820,5/17/22,26,Ani Susanti,F,29,7,1,QRIS-OTHERS,Delivery,Indomie Goreng Rendang,makanan,mie-goreng,9000,9000,QRIS,450,8550
821,821,7/28/22,50,Sari Sari,F,22,8,1,QRIS-GOPAY,Delivery,Indomie Goreng Sambal Matah,makanan,mie-goreng,9000,9000,QRIS,450,8550
822,822,7/14/22,88,Mega Lestari,F,27,3,3,CASH,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,36000,CASH,0,36000
823,823,4/19/22,55,Dhani Hartanto,M,37,10,3,QRIS-OTHERS,Delivery,indomie Kari Ayam,makanan,mie-kuah,12000,36000,QRIS,1800,34200
824,824,8/29/22,37,Irwan Susanto,M,29,18,2,QRIS-GOPAY,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,24000,QRIS,1200,22800
825,825,3/30/22,2,Ratna Dewi,F,28,17,3,QRIS-OVO,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,36000,QRIS,1800,34200
826,826,5/23/22,59,Deni Pratama,M,41,10,2,QRIS-OVO,Dine-In,indomie Kari Ayam,makanan,mie-kuah,12000,24000,QRIS,1200,22800
827,827,7/2/22,6,Rini Susanti,F,29,17,2,QRIS-OTHERS,Dine-In,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
828,828,4/14/22,54,Maya Kurnia,F,26,18,3,QRIS-GOPAY,Dine-In,Indomie Soto Mie,makanan,mie-kuah,12000,36000,QRIS,1800,34200
829,829,8/16/22,25,Fajar Setiawan,M,35,2,2,QRIS-GOPAY,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,24000,QRIS,1200,22800
830,830,7/27/22,100,Ika Kusuma,F,24,17,1,CASH,Delivery,Indomie Rasa Soto Padang,makanan,mie-kuah,12000,12000,CASH,0,12000
831,831,4/13/22,93,Heru Putra,M,34,3,1,QRIS-SHOPEEPAY,Delivery,Indomie Baso Sapi,makanan,mie-kuah,12000,12000,QRIS,600,11400
832,832,7/25/22,98,Yuni Aulia,F,23,2,1,QRIS-OTHERS,Dine-In,Indomie Ayam Spesial,makanan,mie-kuah,12000,12000,QRIS,600,11400
833,833,3/23/22,74,Mei Kurnia,F,26,7,1,CASH,Delivery,Indomie Goreng Rendang,makanan,mie-goreng,9000,9000,CASH,0,9000
834,834,3/27/22,31,Wawan Nugroho,M,38,9,3,QRIS-SHOPEEPAY,Delivery,Indomie Goreng Spesial,makanan,mie-goreng,9000,27000,QRIS,1350,25650
835,835,6/22/22,45,Arif Setiawan,M,35,1,2,QRIS-OTHERS,Dine-In,indomie Ayam Bawang,makanan,mie-kuah,12000,24000,QRIS,1200,22800
836,836,6/30/22,86,Nining Susanti,F,29,18,1,CASH,Delivery,Indomie Soto Mie,makanan,mie-kuah,12000,12000,CASH,0,12000
